0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,
0.0,26.0,14.0,18.0,19.0,18.0,22.0,15.0,18.0,23.0,0.0,0.0,20.0,22.0,22.0,24.0,12.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,17.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,28.0,19.0,0.0,0.0,17.0,16.0,0.0,24.0,17.0,18.0,19.0,18.0,16.0,0.0,0.0,15.0,0.0,0.0,
17.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,17.0,18.0,0.0,0.0,15.0,14.0,26.0,26.0,21.0,23.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,24.0,0.0,20.0,0.0,18.0,26.0,21.0,16.0,0.0,0.0,21.0,0.0,0.0,13.0,19.0,0.0,
18.0,23.0,23.0,18.0,0.0,0.0,0.0,22.0,0.0,0.0,14.0,0.0,0.0,12.0,24.0,20.0,35.0,17.0,21.0,18.0,0.0,20.0,19.0,19.0,15.0,27.0,23.0,19.0,26.0,14.0,21.0,21.0,21.0,18.0,23.0,0.0,28.0,21.0,24.0,10.0,17.0,17.0,24.0,17.0,21.0,19.0,10.0,20.0,16.0,0.0,
21.0,14.0,16.0,28.0,19.0,19.0,32.0,23.0,28.0,18.0,20.0,23.0,0.0,22.0,27.0,20.0,29.0,20.0,31.0,20.0,21.0,16.0,19.0,20.0,19.0,21.0,21.0,17.0,24.0,16.0,28.0,21.0,23.0,13.0,20.0,23.0,21.0,11.0,8.0,23.0,0.0,23.0,28.0,26.0,21.0,18.0,20.0,29.0,0.0,22.0
